user_id,item_id
110115430,320376161,0.997457
121271681,156376720,0.997457
21622782,158812123,0.997457
4406018,772392,0.997457
62390663,267313644,0.997457
115856090,48605994,0.997457
112517080,218834631,0.997457
47399912,388793267,0.997457
42991288,363601448,0.997457
102633271,354824805,0.997457
125226788,247654294,0.997457
113736626,23033290,0.997457
42966754,195490715,0.997457
141934553,83098075,0.997457
104528944,112490347,0.997457
10969581,72799030,0.997457
27317801,42392548,0.997457
132142898,95008979,0.997457
124871600,94991612,0.997457
126868485,229397997,0.997457
47619521,247459249,0.997457
25428250,197464614,0.997457
123243071,303550032,0.997457
22259706,107770866,0.997457
23014588,15187500,0.997457
49400865,365978782,0.997457
23005111,29087264,0.997457
42966754,50185824,0.997457
12354009,8070319,0.997457
135597549,238911918,0.997457
21827502,334295331,0.997457
32515531,891600,0.997457
23014588,45563730,0.997457
116941445,258253571,0.997457
11052282,38112145,0.997457
113903693,141105414,0.997457
101435857,114341129,0.997457
102633271,2120871,0.997457
2630830,356555681,0.997457
11523204,375521071,0.997457
106594637,189251083,0.997457
64869447,354471773,0.997457
63055334,286063178,0.997457
64832715,2580544,0.997457
50886778,1744003,0.997457
35350045,12619936,0.997457
123038441,329262338,0.997457
34290307,388479598,0.997457
34792318,299574650,0.997457
20064282,93724530,0.997457
113738963,79502553,0.997457
12473103,193608876,0.997457
47399912,67260693,0.997457
100973683,393315679,0.997457
4633400,51207851,0.997457
133381799,96009752,0.997457
138541432,185591785,0.997457
20856102,175875011,0.997457
16366777,28449806,0.997457
62390663,205001175,0.997457
131917124,262256044,0.997457
34714627,108275033,0.997457
27136711,228283003,0.997457
49461057,144624435,0.997457
54388448,143099114,0.997457
109589355,87448220,0.997457
47838026,1190428,0.997457
5311010,309984252,0.997457
634740,4266212,0.997457
63569795,274217078,0.997457
42096946,147056158,0.997457
115176890,289550805,0.997457
135144717,191589793,0.997457
4564376,127909207,0.997457
40391653,94045837,0.997457
62706239,119612534,0.997457
130791359,361731107,0.997457
19250846,293617514,0.997457
11428002,18341706,0.997457
31958878,341135106,0.997457
54859085,220223128,0.997457
13670451,106700571,0.997457
25658530,46882178,0.997457
102633271,167035812,0.997457
126113736,320183644,0.997457
36157937,344773859,0.997457
11244543,389488859,0.997457
103670710,40041557,0.997457
60064811,260220922,0.997457
34705588,349190951,0.997457
4492568,286307829,0.997457
104558731,238183667,0.997457
100714423,336630028,0.997457
40492156,200080567,0.997457
111108766,363920777,0.997457
48110676,102405749,0.997457
138175539,104445984,0.997457
32358007,245368175,0.997457
133055414,167495934,0.997457
138937435,92931830,0.997457
15330397,381015820,0.997457
20165925,319662090,0.997457
111345634,61380627,0.997457
110961790,106024952,0.997457
116523407,266963771,0.997457
110216161,69587651,0.997457
54494456,136905938,0.997457
62492600,68789876,0.997457
34792318,89978743,0.997457
101435857,192877329,0.997457
102562879,190529882,0.997457
35350045,224596411,0.997457
5352155,361003989,0.997457
115953572,58930107,0.997457
123215507,49920545,0.997457
118524153,49208255,0.997457
12346233,238875661,0.997457
11583387,81668211,0.997457
56579175,380501784,0.997457
49099929,397489574,0.997457
112396264,174591175,0.997457
63006965,311548534,0.997457
100714423,141751939,0.997457
53703563,135507405,0.997457
34317964,223235422,0.997457
101385490,106747907,0.997457
129817398,207411065,0.997457
141461237,20226873,0.997457
5548691,293711278,0.997457
120720976,73816761,0.997457
35039635,217271365,0.997457
101435857,277775769,0.997457
56269425,75466029,0.997457
23014588,307391777,0.997457
46027472,193752616,0.997457
61720898,353770065,0.997457
56941215,301646287,0.997457
42966754,119655211,0.997457
131301125,266494020,0.997457
105294335,41131369,0.997457
15330397,46984552,0.997457
117880116,384666070,0.997457
2437852,235222834,0.997457
48144054,253488491,0.997457
136009539,1077652,0.997457
102096355,304436464,0.997457
129817398,255386028,0.997457
101982247,30695569,0.997457
47399912,80724784,0.997457
138022914,183877915,0.997457
23014588,6643134,0.997457
106195637,254785214,0.997457
28760639,34960382,0.997457
53665133,81740338,0.997457
37100390,318982018,0.997457
125985699,181749641,0.997457
26260912,317559052,0.997457
63656309,277560469,0.997457
119266449,76120847,0.997457
35576897,138553435,0.997457
140391842,330391664,0.997457
103220434,235753114,0.997457
140129072,148301660,0.997457
23014588,328453426,0.997457
122438933,199194653,0.997457
60203516,296237790,0.997457
102096355,378735780,0.997457
104998078,199494131,0.997457
2854798,146086118,0.997457
10969581,306752555,0.997457
62162891,146422951,0.997457
137336901,81217694,0.997457
132607526,366369982,0.997457
31535092,284262756,0.997457
42096946,13964838,0.997457
123311003,247189324,0.997457
21324285,8625153,0.997457
33259765,186479778,0.997457
126376929,233673781,0.997457
122744693,320603004,0.997457
116823443,328025756,0.997457
117439505,361687459,0.997457
30718584,274978536,0.997457
11109840,170367570,0.997457
52711016,101084300,0.997457
119604288,68970991,0.997457
33420619,306755378,0.997457
44714705,142876271,0.997457
51486058,391006809,0.997457
33492073,325135211,0.997457
35483999,321334960,0.997457
112677034,135823534,0.997457
56272080,156668712,0.997457
20625528,31160358,0.997457
11366706,245353751,0.997457
14801623,341737269,0.997457
29525480,38826896,0.997457
132676349,290902005,0.997457
123419819,310741148,0.997457
125528876,321498601,0.997457
45841157,330705007,0.997457
15459124,383760130,0.997457
141254384,24315739,0.997457
109780281,178363005,0.997457
22761969,225840005,0.997457
15917473,389094867,0.997457
43410835,393549052,0.997457
111199771,218768050,0.997457
57882873,65657676,0.997457
32767747,94688530,0.997457
17572993,128596539,0.997457
124211498,142564541,0.997457
38200712,47162106,0.997457
124600955,155250870,0.997457
135134832,293377693,0.997457
4968401,189761691,0.997457
111359794,92394345,0.997457
131915414,361487275,0.997457
42610834,302136341,0.997457
139915480,114310194,0.997457
23014588,49415898,0.997457
129580503,145615504,0.997457
20625528,212533312,0.997457
130937426,189373337,0.997457
128024751,263986136,0.997457
33259765,296396265,0.997457
54859085,333961724,0.997457
63055334,4977541,0.997457
58245228,120369784,0.997457
19678118,233872944,0.997457
33492073,20724961,0.997457
38491241,240926821,0.997457
61017848,168887843,0.997457
61066616,144558799,0.997457
33259765,367872293,0.997457
54859085,139005971,0.997457
14541966,74852719,0.997457
30660351,55935774,0.997457
101691535,12531756,0.997457
139887505,102556045,0.997457
15430282,61129632,0.997457
43484740,306893939,0.997457
25411972,127727409,0.997457
51020539,276339238,0.997457
26260912,66480448,0.997457
115191881,270836558,0.997457
139834975,264098545,0.997457
107487194,259497691,0.997457
115335440,199311197,0.997457
59318280,236026777,0.997457
44277104,281741962,0.997457
12578052,132649712,0.997457
61269170,122387379,0.997457
42966754,352037155,0.997457
105382949,203884485,0.997457
61066616,322537105,0.997457
56909352,396985326,0.997457
111887944,202182491,0.997457
25016107,236337201,0.997457
23014588,263140046,0.997457
38787188,146876705,0.997457
41414959,319220858,0.997457
135887244,395217801,0.997457
46447790,308174003,0.997457
112907554,238649631,0.997457
41017099,339620819,0.997457
11105223,369658792,0.997457
116999438,167838477,0.997457
103220434,49687943,0.997457
55172237,341741916,0.997457
136915656,103287904,0.997457
111149530,169089507,0.997457
23014588,249832270,0.997457
61720898,266113369,0.997457
2333977,394202806,0.997457
23300635,88979586,0.997418
109706751,147977126,0.997398
59509848,249374070,0.997398
33538654,229650667,0.997398
54494456,306115953,0.997398
22160595,343142989,0.997398
38117732,62346991,0.997398
139887505,267587939,0.997398
123243071,365177780,0.997398
142212219,34967657,0.997398
135643032,17029079,0.997398
127428036,280700324,0.997398
138022914,51446587,0.997398
39430118,317659937,0.997398
60278495,320469925,0.997398
10127292,242233663,0.997398
43252522,123294953,0.997398
15632656,151590642,0.997398
111676246,236850293,0.997398
47059634,39180871,0.997398
5305268,231324633,0.997398
111413851,279481848,0.997398
115335440,122057227,0.997398
110216161,165377619,0.997398
112335274,27355038,0.997398
39865403,178413005,0.997398
132189932,374323278,0.997398
115176890,337946811,0.997398
38221631,30938720,0.997398
15506821,395074329,0.997398
23014588,189304837,0.997398
62664446,175304107,0.997398
131917124,242660025,0.997398
36061742,402081742,0.997398
54936113,212666872,0.997398
34792318,90015139,0.997398
124672580,292435631,0.997398
15430282,323333805,0.997398
119809635,238476733,0.997398
56579175,60107350,0.997398
129817398,250007943,0.997398
49097649,13108769,0.997398
134979525,69833306,0.997398
133044209,299760468,0.997398
49461057,191602752,0.997398
28189979,120217954,0.997398
131915414,61696930,0.997398
141374267,218779676,0.997398
54859085,320930128,0.997398
46554986,320700264,0.997398
38117732,70214808,0.997398
134994117,229100534,0.997398
27677336,195115599,0.997398
5305268,291059803,0.997398
13954746,176328309,0.997398
111887944,266457807,0.997398
62321270,356425181,0.997398
128624310,240770895,0.997398
112677034,231540968,0.997398
63569795,256937941,0.997398
4944167,362729968,0.997398
137365881,365761222,0.997398
111028783,295044681,0.997398
15430282,4142953,0.997398
133055414,240980648,0.997398
26201404,136514691,0.997398
104558731,90881558,0.997398
26560150,83271940,0.997398
140441069,142340521,0.997398
41475379,276681030,0.997398
120720976,218357655,0.997398
139887505,48237417,0.997398
40619641,200910450,0.997398
34714627,62743593,0.997398
28191161,87080332,0.997398
108824054,300350877,0.997398
30718584,315386803,0.997398
142050543,69747246,0.997398
21350082,52379444,0.997398
46618733,236802305,0.997398
124672580,340254944,0.997398
129005694,132994043,0.997398
123762125,4180133,0.997398
139887505,398896321,0.997398
49818651,134841716,0.997398
44627393,398165381,0.997398
23300635,142215233,0.997398
141164231,280097265,0.997398
20752626,300841624,0.997398
33420619,131395541,0.997398
40553785,240051127,0.997398
101421355,219562038,0.997398
10661793,398795075,0.997398
20625528,282747066,0.997398
42586165,210811181,0.997398
130937426,156054313,0.997398
62321270,298973170,0.997398
111887944,77246423,0.997398
134841321,217722481,0.997398
131632535,284342967,0.997398
108807581,213651745,0.997398
40362103,215301212,0.997398
15925477,111990625,0.997398
28699442,318038461,0.997398
13990428,349192488,0.997398
21659628,291050149,0.997398
454872,372127783,0.997398
111887944,264310988,0.997398
134768454,52621076,0.997398
108863489,3716377,0.997398
141137969,390870871,0.997398
129888120,52502316,0.997398
140618396,193900114,0.997398
136326447,53751390,0.997398
121478510,402357898,0.997398
38045126,239401814,0.997398
131915414,350194491,0.997398
42966754,21863037,0.997398
47059634,302002989,0.997398
10492218,5278449,0.997398
12979104,20030349,0.997398
52288145,204646453,0.997398
10634751,388722774,0.997398
62706239,151152779,0.997398
5305268,129403850,0.997398
124672580,347252037,0.997398
108807581,390078033,0.997398
42786658,214104205,0.997398
49461057,58679758,0.997398
111314602,233064264,0.997398
104411032,115710869,0.997398
40517875,198929186,0.997398
52219151,308253984,0.997398
53726534,292065935,0.997398
55185722,194578361,0.997398
11522967,168850011,0.997398
126282273,149796378,0.997398
634740,7408713,0.997398
102616570,221200,0.997398
6143459,300443335,0.997398
128216043,339521571,0.997398
119279535,373488377,0.997398
115132373,365483473,0.997398
13277550,48515321,0.997398
41398711,208556997,0.997398
112677034,299471315,0.997398
64980390,66399540,0.997398
132189932,168403091,0.997398
12453828,12780506,0.997398
142050543,298738561,0.997398
133072571,75266743,0.997398
121262927,133002792,0.997398
19166450,305673465,0.997398
54004679,276731296,0.997398
44395163,232509406,0.997398
37165541,31932723,0.997398
114581462,87711121,0.997398
53726534,128277786,0.997398
42966754,309852752,0.997398
116823443,210484096,0.997398
21500790,137373258,0.997398
132541898,387960624,0.997398
2663914,241534987,0.997398
123243071,340909720,0.997398
62706239,192726959,0.997398
42096946,372279401,0.997398
40619641,346047260,0.997398
35533073,347797505,0.997398
137335467,108741033,0.997398
11052282,328580466,0.997398
20030847,330628352,0.997398
123243071,135985037,0.997398
59677140,133430230,0.997398
136404549,188543986,0.997398
21827502,332833306,0.997398
112517080,61553400,0.997398
132385637,102032383,0.997398
115176890,314517962,0.997398
27317801,87811334,0.997398
134673675,76865743,0.997398
131915414,220878557,0.997398
111037423,54417232,0.997398
113451239,301118900,0.997398
40362103,67333142,0.997398
141301283,235833935,0.997398
15632656,265513536,0.997398
111345634,370157798,0.997398
39790679,293736515,0.997398
43121491,196216065,0.997398
49953924,132968128,0.997398
124871600,36932078,0.997398
121478510,112371040,0.997398
61720898,18091033,0.997398
58404006,403396614,0.997398
104742271,292243173,0.997398
126849846,278244283,0.997398
54600875,112986294,0.997398
19037266,389003492,0.997398
134161380,385853518,0.997398
100234519,37013543,0.997398
64733580,53144104,0.997398
38491241,79477073,0.997398
54859085,180813389,0.997398
5305268,313520865,0.997398
132652133,139708253,0.997398
122229572,235125836,0.997398
115176890,151520912,0.997398
124672580,36672985,0.997398
61720898,58837545,0.997398
142294584,337935337,0.997398
34792318,176130714,0.997398
134238708,35081599,0.997398
35314933,154125519,0.997398
124871600,18961332,0.997398
116523407,160260854,0.997398
11366706,60613704,0.997398
132189932,299683572,0.997398
10531113,380202141,0.997398
135144717,316712766,0.997398
110216161,231700190,0.997398
40372444,61836413,0.997398
129580503,244075228,0.997398
43121491,319935944,0.997398
110618629,268976750,0.997398
139777963,103947292,0.997398
35314933,359579585,0.997398
21622782,380224449,0.997398
52288145,56304514,0.997398
129888120,66622741,0.997398
16981954,201550557,0.997398
134238708,390320548,0.997398
22363890,62796082,0.997398
64019348,148487086,0.997398
120188515,345855321,0.997398
64422168,16508644,0.997398
28674134,316312256,0.997398
118630104,358697840,0.997398
13366002,337499122,0.997398
135602268,389137789,0.997398
26560150,30980745,0.997398
56909352,401118889,0.997398
107487194,150700210,0.997398
132230903,247576042,0.997398
10492218,386810609,0.997398
50114359,55091650,0.997398
102562879,183960922,0.997398
124672580,339259920,0.997398
116999438,11626972,0.997398
53703563,69214259,0.997398
132764240,255923810,0.997398
20856102,39278845,0.997398
48281037,341979057,0.997398
34705588,224849753,0.997398
40619641,160698732,0.997398
120137695,201483574,0.997398
115514672,97959794,0.997398
32105782,388564712,0.997398
100714423,353919011,0.997398
64943787,6353238,0.997398
50005453,349062681,0.997398
63161741,224008472,0.997398
123243071,184781744,0.997398
20670591,251757693,0.997398
20625528,87372770,0.997398
55332659,74948295,0.997398
111037423,37710365,0.997398
3927337,201709492,0.997398
13277550,368619966,0.997398
54388448,108423395,0.997398
47838026,350983459,0.997398
104575660,330785065,0.997398
60064811,252935944,0.997398
5305268,40440227,0.997398
51020539,190936631,0.997398
35927708,215083447,0.997398
36343529,219687579,0.997398
20625528,372289945,0.997398
12354009,312641198,0.997398
101435857,301364102,0.997398
100234519,305287688,0.997398
32767747,240814432,0.997398
50886778,368456763,0.997398
21633360,317306271,0.997398
120112729,379259099,0.997398
120720976,300873142,0.997398
42096946,360862273,0.997398
132541898,158271402,0.997398
122181623,24861986,0.997398
13954746,84545003,0.997398
103801411,89375105,0.997398
53335367,102244876,0.997398
138038328,288599828,0.997398
29498579,246671649,0.997398
24085633,134516559,0.997398
135919551,380980452,0.997398
40619641,124404180,0.997398
38702324,13029021,0.997398
3927337,231854203,0.997398
50005453,12028058,0.997398
131632535,390674617,0.997398
101435857,342399768,0.997398
41398711,278676520,0.997398
135319764,155040283,0.997398
21348120,230196127,0.997398
111199771,204400252,0.997398
133978566,238943052,0.997398
141826607,142306061,0.997398
129195606,14087919,0.997398
116823443,94005615,0.997398
35039635,119992068,0.997398
10969581,76817684,0.997398
33167104,314832466,0.997398
135643032,210112000,0.997398
22766481,47981298,0.997320
137427120,340360060,0.997320
116823443,189068738,0.997320
19269632,162329041,0.997320
101459920,236700447,0.997320
4564376,39072231,0.997320
123311003,210246206,0.997320
14047536,188797165,0.997320
126113736,106138039,0.997320
51351379,158883239,0.997320
124211498,125435632,0.997320
121159721,31311138,0.997320
139777963,113439896,0.997320
126282273,90086792,0.997320
139887505,352110337,0.997320
111314602,380517471,0.997320
43989284,60047611,0.997320
32682130,120496488,0.997320
100135783,240901487,0.997320
63679166,391180596,0.997320
121159721,240442431,0.997320
141137969,24462049,0.997320
113689556,118245812,0.997320
115176890,170884772,0.997320
21999564,178290152,0.997320
119946846,370072981,0.997320
121159721,248112635,0.997320
38491241,276568543,0.997320
51020539,177746007,0.997320
126282273,320737373,0.997320
17414692,163254375,0.997320
186960,303606802,0.997320
121159721,195497142,0.997320
129034389,393419765,0.997320
113689556,117406251,0.997320
100714423,107397682,0.997320
133839098,22327282,0.997320
123243071,268683910,0.997320
30660351,350768034,0.997320
1154422,211537271,0.997320
57964566,176137676,0.997320
132818255,193207598,0.997320
113689556,75898914,0.997320
126844212,276097094,0.997320
32417185,128024041,0.997320
12346233,367833286,0.997320
42096946,211954211,0.997320
27317801,70927972,0.997320
42176758,401631722,0.997320
101380978,337403579,0.997320
120283318,15239980,0.997320
126376929,328549091,0.997320
116823443,267873916,0.997320
37215167,393993508,0.997320
4501049,170735071,0.997320
43877747,375254201,0.997320
111314602,194510949,0.997320
108863489,308480861,0.997320
6308735,396910652,0.997320
40492156,220183040,0.997320
130791359,125213721,0.997320
24085633,312299432,0.997320
100714423,339790314,0.997320
102110170,24178480,0.997320
2630830,202530287,0.997320
116823443,216269898,0.997320
105315608,33393588,0.997320
139887505,253511756,0.997320
129580503,172976147,0.997320
14307216,223962570,0.997320
39042380,352277012,0.997320
63346445,55078211,0.997320
126113736,82712488,0.997320
102096355,158777410,0.997320
53624597,229289829,0.997320
126282273,337069931,0.997320
126282273,320653852,0.997320
124832546,18489621,0.997320
105315608,54872264,0.997320
121159721,204198414,0.997320
123584195,344831412,0.997320
112578241,76981326,0.997320
35314933,128255967,0.997320
105382949,119978354,0.997320
134841321,92844640,0.997320
30659463,144598065,0.997320
30659463,128635888,0.997320
3927337,169767329,0.997320
12992670,310856518,0.997320
104801962,218805355,0.997320
112293481,262404492,0.997320
141934553,340693758,0.997320
135602268,326932974,0.997320
11523204,96994972,0.997320
100234519,320450461,0.997320
141137969,36344098,0.997320
29324237,214178939,0.997320
121159721,211439253,0.997320
113491196,161840722,0.997320
6308735,45018099,0.997320
111314602,73786095,0.997320
41542750,246496525,0.997320
62706239,234867730,0.997320
17572993,86917085,0.997320
116823443,33740878,0.997320
108842399,126891716,0.997320
125164313,98397032,0.997320
43158565,342314807,0.997320
30659463,14429717,0.997320
64239150,322994376,0.997320
20165925,159383515,0.997320
132142898,12654580,0.997320
108824054,298004682,0.997320
129034389,154619466,0.997320
123311003,100707258,0.997320
126113736,243475326,0.997320
41864209,138431091,0.997320
63078533,130739642,0.997320
131880989,244319659,0.997320
24076138,230029030,0.997320
23992045,133422495,0.997320
57823137,36004715,0.997320
18676906,337221724,0.997320
108824054,263234382,0.997320
43989284,73716700,0.997320
105382949,301009958,0.997320
138022914,131498597,0.997320
130937426,329266791,0.997320
54594113,329922528,0.997320
124211498,247465122,0.997320
46447790,222767297,0.997320
115176890,172608999,0.997320
137749605,365139246,0.997320
16579387,29491270,0.997320
3927337,93980931,0.997320
53624597,16919542,0.997320
121159721,245836706,0.997320
2069029,89609827,0.997320
100714423,391626438,0.997320
40391653,68761239,0.997320
60064811,200658570,0.997320
129452598,59040472,0.997320
112396264,163318510,0.997320
62492600,14112900,0.997320
133757576,199890050,0.997320
28049015,273608387,0.997320
33116227,300209298,0.997320
124672580,350278905,0.997320
34617316,339990518,0.997320
51381793,29795184,0.997320
136651758,358146900,0.997320
1675813,382820731,0.997320
108083681,207238392,0.997320
51351379,23565755,0.997320
141164231,85158843,0.997320
22111998,13386353,0.997320
36299831,244786736,0.997320
23567476,214785117,0.997320
121159721,370317673,0.997320
120958495,15023612,0.997320
119806110,274578795,0.997320
100714423,152857175,0.997320
102976447,251841220,0.997320
116823443,345711668,0.997320
102096355,341348602,0.997320
60585233,365641994,0.997320
108895784,115925145,0.997320
126113736,377806845,0.997320
58224594,367023057,0.997320
111314602,224353231,0.997320
60278495,160601432,0.997320
38003117,276763502,0.997320
100714423,36643161,0.997320
26188510,160333551,0.997320
14541966,183071903,0.997320
126282273,257510349,0.997320
42096946,77765214,0.997320
129580503,215550595,0.997320
62879735,190210890,0.997320
140483078,4968438,0.997320
126113736,370983161,0.997320
20856102,236061504,0.997320
100897291,349357308,0.997320
5573567,58581660,0.997320
100714423,336545163,0.997320
110262583,344769399,0.997320
19678118,41544581,0.997320
126113736,198962033,0.997320
126282273,360568516,0.997320
23687359,99558001,0.997320
25428250,104533705,0.997320
21246981,355160600,0.997320
20752626,152588765,0.997320
126282273,110069899,0.997320
39846650,1289660,0.997320
116523407,103461853,0.997320
139887505,18563804,0.997320
20856102,221244178,0.997320
12979104,6597555,0.997320
34317964,84515533,0.997320
21622782,55223250,0.997320
30659463,164670171,0.997320
13918209,20653114,0.997320
54600875,310218950,0.997320
130937426,92661545,0.997320
136326447,240447659,0.997320
30659463,313103188,0.997320
2297257,323808136,0.997320
54494456,22747625,0.997320
139919071,298324991,0.997320
111413851,45139874,0.997320
100714423,87999668,0.997320
109573143,170375840,0.997320
111314602,170536012,0.997320
126113736,332072373,0.997320
100714423,211056997,0.997320
33492073,187344861,0.997320
134880528,387987162,0.997320
125164313,279959346,0.997320
125164313,294790009,0.997320
126282273,125592866,0.997320
126113736,36721821,0.997320
105315608,374404282,0.997320
123311003,162787340,0.997320
3370219,368481692,0.997320
121055447,218189196,0.997320
49523721,92219883,0.997320
121159721,333934747,0.997320
137192772,107511736,0.997320
120112729,360238905,0.997320
13954746,225091770,0.997320
125421818,325467486,0.997320
41107042,385643530,0.997320
138022914,293017555,0.997320
56219811,117260072,0.997320
20864391,311674876,0.997320
124167173,370761945,0.997320
119266449,324245361,0.997320
54862823,304769986,0.997320
121159721,272807425,0.997320
137335467,261225064,0.997320
105382949,106872820,0.997320
111314602,46704076,0.997320
116823443,210837375,0.997320
59364816,72413991,0.997320
26260912,338709455,0.997320
60278495,108226749,0.997320
20625528,2509426,0.997320
111314602,216806517,0.997320
24211879,264776940,0.997320
23666668,9427538,0.997320
126113736,299759826,0.997320
135887244,372347085,0.997320
136326447,48129389,0.997320
111314602,123418231,0.997320
136326447,312429309,0.997320
139887505,231439129,0.997320
104801962,73474974,0.997320
116823443,283562513,0.997320
101266396,208699554,0.997320
138095385,375049435,0.997320
139777963,390692642,0.997320
116550278,110117970,0.997320
141934553,87546522,0.997320
136326447,204599300,0.997320
121159721,1940126,0.997320
46511333,195953109,0.997320
65115942,235358704,0.997320
125656040,199562415,0.997320
131632535,337628061,0.997320
56428602,231349555,0.997320
123311003,144457302,0.997320
63656309,338725760,0.997320
100714423,149232258,0.997320
141137969,38730751,0.997320
65098431,51911116,0.997320
130937426,371417131,0.997320
27268474,343838298,0.997320
112517080,11221493,0.997320
129034389,282362023,0.997320
57874071,249178191,0.997320
116823443,46174366,0.997320
122187152,43811442,0.997320
39865403,274533241,0.997320
27262147,126630658,0.997320
33538654,159779558,0.997320
139887505,162485135,0.997320
2297257,162426343,0.997320
110216161,304505640,0.997320
140129072,110091067,0.997320
11708307,347760990,0.997320
3927337,171509392,0.997320
10634751,154607250,0.997320
137749605,246190810,0.997320
100714423,369406577,0.997320
33259765,384355867,0.997320
135919551,243943350,0.997320
130937426,252420523,0.997320
142050543,266420787,0.997320
18500740,267861464,0.997320
32682130,124452350,0.997320
111314602,3818435,0.997320
126844212,255940085,0.997320
122252339,182479881,0.997320
133873697,187982280,0.997320
102096355,190188008,0.997320
65010480,8985248,0.997320
25786873,61832967,0.997320
46511333,70891762,0.997320
134966268,148378458,0.997320
17414692,396873017,0.997320
6308735,266990867,0.997320
121159721,300147263,0.997320
133381799,20369347,0.997320
14700151,130022089,0.997320
59818353,101975718,0.997320
141934553,316329529,0.997320
14541966,279580516,0.997320
35576897,152255116,0.997320
13277550,350029432,0.997320
137707083,29916677,0.997320
100897291,327074067,0.997320
19166450,95062786,0.997320
126113736,185023315,0.997320
109682277,93450823,0.997320
23666668,354008087,0.997320
44395163,83214189,0.997320
129034389,326663401,0.997320
10823697,23260727,0.997320
43989284,199928902,0.997320
126113736,328413667,0.997320
28049015,127713242,0.997320
102096355,70168234,0.997320
46245530,39936885,0.997320
10634751,268264188,0.997320
121159721,48627023,0.997320
25012345,111772468,0.997320
126282273,352957356,0.997320
10492218,20259137,0.997320
21622782,74872525,0.997320
109682277,344095205,0.997320
53624597,344491095,0.997320
63569795,47140433,0.997320
33259765,100493970,0.997320
111314602,218382779,0.997320
100714423,103457961,0.997320
124871600,11687179,0.997320
106292549,319914338,0.997320
137749605,209480036,0.997320
116823443,259531974,0.997320
133055414,265150434,0.997320
36063452,389382338,0.997320
11366706,101614155,0.997320
32232253,352673152,0.997320
30480882,166756050,0.997320
121159721,62871833,0.997320
48154965,271100119,0.997320
41107042,47649820,0.997320
115416896,64950392,0.997320
14791879,320177979,0.997320
126113736,395368867,0.997320
4419902,357708627,0.997320
116823443,251330158,0.997320
123311003,370614182,0.997320
24112687,534469,0.997320
121159721,354009328,0.997320
126113736,336522630,0.997320
100897291,167737157,0.997320
111314602,293097705,0.997320
111314602,113186946,0.997320
46384850,90739981,0.997320
34792318,137035790,0.997320
21633360,294662610,0.997320
14541966,297235517,0.997320
56184987,34436088,0.997320
28939277,254980020,0.997320
35350045,18610877,0.997320
18540811,253075097,0.997320
28049015,261075210,0.997320
25012345,318264195,0.997320
22363890,140000262,0.997320
2854798,360203472,0.997320
28939277,147394001,0.997320
131917124,317652569,0.997320
126113736,383666973,0.997320
57954225,396098861,0.997320
126844212,338928203,0.997320
28579160,379504609,0.997320
43679933,206341297,0.997320
139887505,247556599,0.997320
138005472,313000295,0.997320
28049015,388370854,0.997320
111314602,69957387,0.997320
14541966,306845772,0.997320
10477056,167667109,0.997320
118630104,176211790,0.997320
64239150,199206937,0.997320
110216161,309729259,0.997320
130937426,214578822,0.997320
103220434,120001413,0.997320
123311003,203596590,0.997320
56459292,289147339,0.997320
10823697,40313692,0.997320
141043256,393502320,0.997320
111314602,48178054,0.997320
2333977,318438891,0.997320
35576897,331845415,0.997320
56184987,364026,0.997320
132230903,115428479,0.997320
61720898,304937857,0.997320
116823443,187862606,0.997320
11428002,338446007,0.997320
130937426,133062033,0.997320
30659463,39230381,0.997320
130937426,225952645,0.997320
126376929,257314767,0.997320
129034389,4001602,0.997320
112517080,384341661,0.997320
117297257,249009403,0.997228
111413851,375282799,0.997206
3927337,367692765,0.997206
111839014,298669182,0.997206
30659463,389301047,0.997206
20856102,279432880,0.997206
49818651,153708749,0.997206
138095385,162715056,0.997206
131632535,171188283,0.997206
3927337,120404648,0.997206
131632535,26456298,0.997206
131632535,166400615,0.997206
134796702,164218776,0.997206
134238708,31647356,0.997206
38117732,397916745,0.997206
60278495,140136767,0.997206
118942191,305204732,0.997206
111408175,367035280,0.997206
58404006,398282230,0.997206
23749054,391722855,0.997206
64239150,45312149,0.997206
116523407,283066759,0.997206
111089944,291230871,0.997206
64445937,215267701,0.997206
115283459,387942823,0.997206
44395163,46501375,0.997206
140632313,313748249,0.997206
35350045,240360659,0.997206
52219151,399408414,0.997206
64832715,146932544,0.997206
125402837,63536414,0.997206
138869047,84477468,0.997206
114061658,240180544,0.997206
107289722,47129946,0.997206
32232253,139408748,0.997206
23300635,243023399,0.997206
15330397,158906736,0.997206
58404006,135655048,0.997206
131632535,36227518,0.997206
57476829,76237592,0.997206
43255249,27041522,0.997206
115739846,263648516,0.997206
133381799,143855264,0.997206
131632535,286686659,0.997206
102616570,59501634,0.997206
38702324,117565665,0.997206
102562879,129102295,0.997206
108863489,399158252,0.997206
139919071,326122266,0.997206
142050543,376844379,0.997206
129034389,230986788,0.997206
115739846,225269282,0.997206
114061658,296241939,0.997206
104702770,1140183,0.997206
129580503,73605735,0.997206
109573143,263953239,0.997206
128456094,56917061,0.997206
131632535,37135028,0.997206
109706751,120038317,0.997206
3927337,130366796,0.997206
123179870,178419246,0.997206
3927337,145884465,0.997206
36063452,148378458,0.997206
126651486,28752429,0.997206
111089944,96384016,0.997206
107487194,188371509,0.997206
64239150,298593858,0.997206
131632535,314482971,0.997206
116523407,159226185,0.997206
131632535,334254182,0.997206
35533073,31739586,0.997206
